Index,Cluster,Sub-cluster,Label
3024.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3025.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3026.0,1,1_1,Negative_Exponential_Growth
3027.0,Linear,Linear_1,Linear_Growth
3028.0,2,2_0,Positive_Exponential_Growth
3029.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3030.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3031.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3032.0,Linear,Linear_1,Linear_Growth
3033.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3034.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3035.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3036.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3037.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3038.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3039.0,Linear,Linear_1,Linear_Growth
3040.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3041.0,1,1_0,Negative_Exponential_Growth
3042.0,Linear,Linear_1,Linear_Growth
3043.0,1,1_0,Negative_Exponential_Growth
3044.0,2,2_1,Positive_Exponential_Growth
3045.0,Linear,Linear_1,Linear_Growth
3046.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3047.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3048.0,2,2_1,Positive_Exponential_Growth
3049.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3050.0,1,1_1,Negative_Exponential_Growth
3051.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3052.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3053.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3054.0,2,2_0,Positive_Exponential_Growth
3055.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3056.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3057.0,1,1_0,Negative_Exponential_Growth
3058.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3059.0,2,2_1,Positive_Exponential_Growth
3060.0,Linear,Linear_1,Linear_Growth
3061.0,2,2_1,Positive_Exponential_Growth
3062.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3063.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3064.0,3,3_0,Negative_Exponential_Growth
3065.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
3066.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3067.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3068.0,Linear,Linear_0,Linear_Growth
3069.0,Linear,Linear_0,Linear_Growth
3070.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3071.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3072.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3073.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3074.0,Linear,Linear_1,Linear_Growth
3075.0,2,2_0,Positive_Exponential_Growth
3076.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3077.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3078.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3079.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3080.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3081.0,1,1_1,Negative_Exponential_Growth
3082.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3083.0,3,3_0,S-shape_Growth
3084.0,2,2_1,Positive_Exponential_Growth
3085.0,3,3_0,S-shape_Growth
3086.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3087.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3088.0,Linear,Linear_1,Linear_Growth
3089.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3090.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3091.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3092.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3093.0,1,1_0,Negative_Exponential_Growth
3094.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3095.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3096.0,2,2_1,Positive_Exponential_Growth
3097.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3098.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
3099.0,3,3_0,S-shape_Growth
3100.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3101.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3102.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
3103.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3104.0,Linear,Linear_1,Linear_Growth
3105.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3106.0,Linear,Linear_1,Linear_Growth
3107.0,3,3_1,Negative_Exponential_Growth
3108.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3109.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3110.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3111.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3112.0,1,1_1,Negative_Exponential_Growth
3113.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3114.0,1,1_0,Negative_Exponential_Growth
3115.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3116.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
3117.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3118.0,2,2_0,Positive_Exponential_Growth
3119.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3120.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3121.0,2,2_1,Positive_Exponential_Growth
3122.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3123.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3124.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3125.0,2,2_0,Positive_Exponential_Growth
3126.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3127.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3128.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3129.0,Linear,Linear_0,Linear_Growth
3130.0,3,3_1,S-shape_Growth
3131.0,2,2_0,Positive_Exponential_Growth
3132.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3133.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3134.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3135.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3136.0,1,1_0,Negative_Exponential_Growth
3137.0,3,3_1,S-shape_Growth
3138.0,1,1_0,Negative_Exponential_Growth
3139.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3140.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3141.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3142.0,3,3_0,Negative_Exponential_Growth
3143.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3144.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3145.0,Linear,Linear_1,Linear_Growth
3146.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3147.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3148.0,Linear,Linear_1,Linear_Growth
3149.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3150.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3151.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3152.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3153.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3154.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3155.0,3,3_0,Negative_Exponential_Growth
3156.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3157.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3158.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3159.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3160.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3161.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3162.0,1,1_0,Negative_Exponential_Growth
3163.0,Linear,Linear_1,Linear_Growth
3164.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3165.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3166.0,3,3_0,S-shape_Growth
3167.0,Linear,Linear_0,Linear_Growth
3168.0,2,2_0,Positive_Exponential_Growth
3169.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3170.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3171.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3172.0,3,3_1,S-shape_Growth
3173.0,3,3_1,Negative_Exponential_Growth
3174.0,2,2_1,Positive_Exponential_Growth
3175.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3176.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3177.0,3,3_1,S-shape_Growth
3178.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3179.0,3,3_1,S-shape_Growth
3180.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3181.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3182.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3183.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3184.0,3,3_0,S-shape_Growth
3185.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3186.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3187.0,3,3_1,S-shape_Growth
3188.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3189.0,2,2_0,Positive_Exponential_Growth
3190.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3191.0,1,1_1,Negative_Exponential_Growth
3192.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3193.0,3,3_0,S-shape_Growth
3194.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3195.0,1,1_1,Negative_Exponential_Growth
3196.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3197.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3198.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3199.0,3,3_0,S-shape_Growth
3200.0,2,2_1,Positive_Exponential_Growth
3201.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3202.0,2,2_1,Positive_Exponential_Growth
3203.0,3,3_1,Negative_Exponential_Growth
3204.0,1,1_0,Negative_Exponential_Growth
3205.0,3,3_1,S-shape_Growth
3206.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3207.0,3,3_0,Positive_Exponential_Growth
3208.0,Linear,Linear_1,Linear_Growth
3209.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3210.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3211.0,3,3_1,S-shape_Growth
3212.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3213.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3214.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3215.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3216.0,1,1_1,Negative_Exponential_Growth
3217.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3218.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3219.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
3220.0,2,2_1,Positive_Exponential_Growth
3221.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3222.0,Linear,Linear_1,Linear_Growth
3223.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3224.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3225.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3226.0,Linear,Linear_0,Linear_Growth
3227.0,Linear,Linear_0,Linear_Growth
3228.0,2,2_1,Positive_Exponential_Growth
3229.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3230.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3231.0,3,3_0,Negative_Exponential_Growth
3232.0,2,2_1,Positive_Exponential_Growth
3233.0,Linear,Linear_0,Linear_Growth
3234.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3235.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3236.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3237.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3238.0,3,3_0,S-shape_Growth
3239.0,3,3_1,S-shape_Growth
3240.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3241.0,3,3_0,S-shape_Growth
3242.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3243.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3244.0,2,2_0,Positive_Exponential_Growth
3245.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3246.0,Linear,Linear_1,Linear_Growth
3247.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3248.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3249.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3250.0,3,3_0,S-shape_Growth
3251.0,Linear,Linear_0,Linear_Growth
3252.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3253.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3254.0,3,3_0,S-shape_Growth
3255.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3256.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3257.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3258.0,3,3_1,Negative_Exponential_Growth
3259.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3260.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3261.0,Linear,Linear_1,Linear_Growth
3262.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3263.0,3,3_0,Negative_Exponential_Growth
3264.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3265.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3266.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3267.0,Linear,Linear_1,Linear_Growth
3268.0,2,2_0,Positive_Exponential_Growth
3269.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3270.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3271.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3272.0,1,1_0,Negative_Exponential_Growth
3273.0,3,3_0,Negative_Exponential_Growth
3274.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3275.0,3,3_1,Negative_Exponential_Growth
3276.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3277.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3278.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3279.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3280.0,Linear,Linear_1,Linear_Growth
3281.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3282.0,3,3_0,S-shape_Growth
3283.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3284.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3285.0,1,1_1,Negative_Exponential_Growth
3286.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3287.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3288.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3289.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3290.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3291.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3292.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3293.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3294.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3295.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3296.0,Linear,Linear_0,Linear_Growth
3297.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3298.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3299.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3300.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3301.0,3,3_1,S-shape_Growth
3302.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3303.0,2,2_0,Positive_Exponential_Growth
3304.0,Linear,Linear_1,Linear_Growth
3305.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3306.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3307.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3308.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3309.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3310.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3311.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3312.0,3,3_0,S-shape_Growth
3313.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3314.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3315.0,Linear,Linear_1,Linear_Growth
3316.0,3,3_1,S-shape_Growth
3317.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3318.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3319.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3320.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3321.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3322.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3323.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3324.0,3,3_1,S-shape_Growth
3325.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
3326.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3327.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3328.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3329.0,3,3_1,S-shape_Growth
3330.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3331.0,2,2_0,Positive_Exponential_Growth
3332.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3333.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3334.0,3,3_1,Negative_Exponential_Growth
3335.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3336.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3337.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3338.0,Linear,Linear_0,Linear_Growth
3339.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3340.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3341.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3342.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3343.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3344.0,Linear,Linear_0,Linear_Growth
3345.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
3346.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
3347.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3348.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3349.0,2,2_1,Positive_Exponential_Growth
3350.0,3,3_0,S-shape_Growth
3351.0,Linear,Linear_0,Linear_Growth
3352.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3353.0,3,3_0,Positive_Exponential_Growth
3354.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
3355.0,3,3_0,Negative_Exponential_Growth
3356.0,3,3_0,S-shape_Growth
3357.0,Linear,Linear_1,Linear_Growth
3358.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3359.0,Linear,Linear_1,Linear_Growth
3360.0,Linear,Linear_1,Linear_Growth
3361.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3362.0,1,1_0,Negative_Exponential_Growth
3363.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
3364.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3365.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3366.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3367.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3368.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3369.0,3,3_1,Negative_Exponential_Growth
3370.0,2,2_1,Positive_Exponential_Growth
3371.0,3,3_1,S-shape_Growth
3372.0,2,2_1,Positive_Exponential_Growth
3373.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3374.0,Linear,Linear_0,Linear_Growth
3375.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3376.0,3,3_0,S-shape_Growth
3377.0,2,2_0,Positive_Exponential_Growth
3378.0,1,1_1,Negative_Exponential_Growth
3379.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
3380.0,3,3_0,S-shape_Growth
3381.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3382.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
3383.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3384.0,Linear,Linear_1,Linear_Growth
3385.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
3386.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3387.0,Linear,Linear_1,Linear_Growth
3388.0,2,2_1,Positive_Exponential_Growth
3389.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
3390.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3391.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3392.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3393.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3394.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3395.0,1,1_0,Negative_Exponential_Growth
3396.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3397.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3398.0,3,3_0,S-shape_Growth
3399.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3400.0,Linear,Linear_0,Linear_Growth
3401.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
3402.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3403.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3404.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
3405.0,2,2_1,Positive_Exponential_Growth
3406.0,1,1_1,Negative_Exponential_Growth
3407.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3408.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3409.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
3410.0,Growth&Decline,Growth&Decline_0,Growth&Decline
3411.0,Growth&Decline,Growth&Decline_1,Growth&Decline
3412.0,2,2_1,Positive_Exponential_Growth
3413.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
